ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	25.60	25.60
2	0	0	0.6	0.6	1.20	1.20	25.60	25.60
3	0	0	0.6	0.6	1.80	1.80	25.60	25.60
4	0	0	0.6	0.6	2.40	2.40	25.60	25.60
5	0	0	0.6	0.6	3.00	3.00	25.60	25.60
6	0	0	0.6	0.6	3.60	3.60	25.60	25.60
7	1	0	1	0	4.60	3.60	25.60	25.60
8	0	1	0	1	4.60	4.60	25.60	25.60
9	1	0	1	0	5.60	4.60	25.60	25.60
10	0	1	0	1	5.60	5.60	25.60	25.60
11	1	0	1	0	6.60	5.60	25.60	25.60
12	0	1	0	1	6.60	6.60	25.60	25.60
13	1	0	1	0	7.60	6.60	25.60	25.60
14	0	1	0	1	7.60	7.60	25.60	25.60
15	1	0	1	0	8.60	7.60	25.60	25.60
16	0	1	0	1	8.60	8.60	25.60	25.60
17	1	0	1	0	9.60	8.60	25.60	25.60
18	0	1	0	1	9.60	9.60	25.60	25.60
19	1	0	1	0	10.60	9.60	25.60	25.60
20	0	1	0	1	10.60	10.60	25.60	25.60
21	1	0	1	0	11.60	10.60	25.60	25.60
22	0	1	0	1	11.60	11.60	25.60	25.60
23	1	0	1	0	12.60	11.60	25.60	25.60
24	0	1	0	1	12.60	12.60	25.60	25.60
25	1	0	1	0	13.60	12.60	25.60	25.60
26	0	1	0	1	13.60	13.60	25.60	25.60
27	1	0	1	0	14.60	13.60	25.60	25.60
28	0	1	0	1	14.60	14.60	25.60	25.60
29	1	0	1	0	15.60	14.60	25.60	25.60
30	0	1	0	1	15.60	15.60	25.60	25.60
31	1	0	1	0	16.60	15.60	25.60	25.60
32	0	1	0	1	16.60	16.60	25.60	25.60
33	1	0	1	0	17.60	16.60	25.60	25.60
34	0	1	0	1	17.60	17.60	25.60	25.60
35	1	0	1	0	18.60	17.60	25.60	25.60
36	0	1	0	1	18.60	18.60	25.60	25.60
37	1	0	1	0	19.60	18.60	25.60	25.60
38	0	1	0	1	19.60	19.60	25.60	25.60
39	1	0	1	0	20.60	19.60	25.60	25.60
40	0	1	0	1	20.60	20.60	25.60	25.60
41	1	0	1	0	21.60	20.60	25.60	25.60
42	0	1	0	1	21.60	21.60	25.60	25.60
43	1	0	1	0	22.60	21.60	25.60	25.60
44	0	1	0	1	22.60	22.60	25.60	25.60
45	1	0	1	0	23.60	22.60	25.60	25.60
46	0	1	0	1	23.60	23.60	25.60	25.60
47	1	0	1	0	24.60	23.60	25.60	25.60
48	0	1	0	1	24.60	24.60	25.60	25.60
49	1	0	1	0	25.60	24.60	25.60	25.60
50	0	1	0	1	25.60	25.60	25.60	25.60
