ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	26.80	27.80
2	0	0	0.6	0.6	1.20	1.20	26.80	27.80
3	0	0	0.6	0.6	1.80	1.80	26.80	27.80
4	0	0	0.6	0.6	2.40	2.40	26.80	27.80
5	0	0	0.6	0.6	3.00	3.00	26.80	27.80
6	0	0	0.6	0.6	3.60	3.60	26.80	27.80
7	0	0	0.6	0.6	4.20	4.20	26.80	27.80
8	0	0	0.6	0.6	4.80	4.80	26.80	27.80
9	0	0	0.6	0.6	5.40	5.40	26.80	27.80
10	0	0	0.6	0.6	6.00	6.00	26.80	27.80
11	0	1	0	1	6.00	7.00	26.80	27.80
12	0	0	0.6	0.6	6.60	7.60	26.80	27.80
13	0	0	0.6	0.6	7.20	8.20	26.80	27.80
14	0	0	0.6	0.6	7.80	8.80	26.80	27.80
15	0	0	0.6	0.6	8.40	9.40	26.80	27.80
16	0	0	0.6	0.6	9.00	10.00	26.80	27.80
17	0	0	0.6	0.6	9.60	10.60	26.80	27.80
18	0	0	0.6	0.6	10.20	11.20	26.80	27.80
19	1	0	1	0	11.20	11.20	26.80	27.80
20	0	0	0.6	0.6	11.80	11.80	26.80	27.80
21	0	0	0.6	0.6	12.40	12.40	26.80	27.80
22	0	0	0.6	0.6	13.00	13.00	26.80	27.80
23	0	0	0.6	0.6	13.60	13.60	26.80	27.80
24	0	0	0.6	0.6	14.20	14.20	26.80	27.80
25	0	0	0.6	0.6	14.80	14.80	26.80	27.80
26	0	1	0	1	14.80	15.80	26.80	27.80
27	1	0	1	0	15.80	15.80	26.80	27.80
28	0	1	0	1	15.80	16.80	26.80	27.80
29	1	0	1	0	16.80	16.80	26.80	27.80
30	0	1	0	1	16.80	17.80	26.80	27.80
31	1	0	1	0	17.80	17.80	26.80	27.80
32	0	1	0	1	17.80	18.80	26.80	27.80
33	1	0	1	0	18.80	18.80	26.80	27.80
34	0	1	0	1	18.80	19.80	26.80	27.80
35	1	0	1	0	19.80	19.80	26.80	27.80
36	0	1	0	1	19.80	20.80	26.80	27.80
37	1	0	1	0	20.80	20.80	26.80	27.80
38	0	1	0	1	20.80	21.80	26.80	27.80
39	1	0	1	0	21.80	21.80	26.80	27.80
40	0	1	0	1	21.80	22.80	26.80	27.80
41	1	0	1	0	22.80	22.80	26.80	27.80
42	0	1	0	1	22.80	23.80	26.80	27.80
43	1	0	1	0	23.80	23.80	26.80	27.80
44	0	1	0	1	23.80	24.80	26.80	27.80
45	1	0	1	0	24.80	24.80	26.80	27.80
46	0	1	0	1	24.80	25.80	26.80	27.80
47	1	0	1	0	25.80	25.80	26.80	27.80
48	0	1	0	1	25.80	26.80	26.80	27.80
49	1	0	1	0	26.80	26.80	26.80	27.80
50	0	1	0	1	26.80	27.80	26.80	27.80
