ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	18.20	18.20
2	0	0	0.6	0.6	1.60	0.60	18.20	18.20
3	1	0	1	0	2.60	0.60	18.20	18.20
4	0	1	0	1	2.60	1.60	18.20	18.20
5	0	0	0.6	0.6	3.20	2.20	18.20	18.20
6	1	1	0.2	0.2	3.40	2.40	18.20	18.20
7	1	1	0.2	0.2	3.60	2.60	18.20	18.20
8	0	0	0.6	0.6	4.20	3.20	18.20	18.20
9	1	1	0.2	0.2	4.40	3.40	18.20	18.20
10	1	1	0.2	0.2	4.60	3.60	18.20	18.20
11	0	0	0.6	0.6	5.20	4.20	18.20	18.20
12	1	1	0.2	0.2	5.40	4.40	18.20	18.20
13	1	1	0.2	0.2	5.60	4.60	18.20	18.20
14	0	0	0.6	0.6	6.20	5.20	18.20	18.20
15	1	1	0.2	0.2	6.40	5.40	18.20	18.20
16	1	1	0.2	0.2	6.60	5.60	18.20	18.20
17	0	0	0.6	0.6	7.20	6.20	18.20	18.20
18	1	1	0.2	0.2	7.40	6.40	18.20	18.20
19	1	1	0.2	0.2	7.60	6.60	18.20	18.20
20	0	0	0.6	0.6	8.20	7.20	18.20	18.20
21	1	1	0.2	0.2	8.40	7.40	18.20	18.20
22	1	1	0.2	0.2	8.60	7.60	18.20	18.20
23	0	0	0.6	0.6	9.20	8.20	18.20	18.20
24	1	0	1	0	10.20	8.20	18.20	18.20
25	0	1	0	1	10.20	9.20	18.20	18.20
26	0	1	0	1	10.20	10.20	18.20	18.20
27	0	0	0.6	0.6	10.80	10.80	18.20	18.20
28	1	1	0.2	0.2	11.00	11.00	18.20	18.20
29	1	1	0.2	0.2	11.20	11.20	18.20	18.20
30	0	0	0.6	0.6	11.80	11.80	18.20	18.20
31	1	1	0.2	0.2	12.00	12.00	18.20	18.20
32	1	1	0.2	0.2	12.20	12.20	18.20	18.20
33	0	0	0.6	0.6	12.80	12.80	18.20	18.20
34	1	1	0.2	0.2	13.00	13.00	18.20	18.20
35	1	1	0.2	0.2	13.20	13.20	18.20	18.20
36	0	0	0.6	0.6	13.80	13.80	18.20	18.20
37	1	1	0.2	0.2	14.00	14.00	18.20	18.20
38	1	1	0.2	0.2	14.20	14.20	18.20	18.20
39	0	0	0.6	0.6	14.80	14.80	18.20	18.20
40	1	1	0.2	0.2	15.00	15.00	18.20	18.20
41	1	1	0.2	0.2	15.20	15.20	18.20	18.20
42	0	0	0.6	0.6	15.80	15.80	18.20	18.20
43	1	1	0.2	0.2	16.00	16.00	18.20	18.20
44	1	1	0.2	0.2	16.20	16.20	18.20	18.20
45	0	0	0.6	0.6	16.80	16.80	18.20	18.20
46	1	1	0.2	0.2	17.00	17.00	18.20	18.20
47	1	1	0.2	0.2	17.20	17.20	18.20	18.20
48	0	0	0.6	0.6	17.80	17.80	18.20	18.20
49	1	1	0.2	0.2	18.00	18.00	18.20	18.20
50	1	1	0.2	0.2	18.20	18.20	18.20	18.20
