ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	28.20	28.20
2	0	0	0.6	0.6	1.20	1.20	28.20	28.20
3	0	1	0	1	1.20	2.20	28.20	28.20
4	0	0	0.6	0.6	1.80	2.80	28.20	28.20
5	0	0	0.6	0.6	2.40	3.40	28.20	28.20
6	0	0	0.6	0.6	3.00	4.00	28.20	28.20
7	0	0	0.6	0.6	3.60	4.60	28.20	28.20
8	0	0	0.6	0.6	4.20	5.20	28.20	28.20
9	0	0	0.6	0.6	4.80	5.80	28.20	28.20
10	0	0	0.6	0.6	5.40	6.40	28.20	28.20
11	1	0	1	0	6.40	6.40	28.20	28.20
12	0	0	0.6	0.6	7.00	7.00	28.20	28.20
13	0	0	0.6	0.6	7.60	7.60	28.20	28.20
14	0	0	0.6	0.6	8.20	8.20	28.20	28.20
15	0	0	0.6	0.6	8.80	8.80	28.20	28.20
16	0	0	0.6	0.6	9.40	9.40	28.20	28.20
17	0	0	0.6	0.6	10.00	10.00	28.20	28.20
18	0	0	0.6	0.6	10.60	10.60	28.20	28.20
19	0	0	0.6	0.6	11.20	11.20	28.20	28.20
20	0	0	0.6	0.6	11.80	11.80	28.20	28.20
21	0	0	0.6	0.6	12.40	12.40	28.20	28.20
22	0	0	0.6	0.6	13.00	13.00	28.20	28.20
23	0	0	0.6	0.6	13.60	13.60	28.20	28.20
24	0	0	0.6	0.6	14.20	14.20	28.20	28.20
25	0	0	0.6	0.6	14.80	14.80	28.20	28.20
26	0	0	0.6	0.6	15.40	15.40	28.20	28.20
27	0	0	0.6	0.6	16.00	16.00	28.20	28.20
28	0	1	0	1	16.00	17.00	28.20	28.20
29	0	0	0.6	0.6	16.60	17.60	28.20	28.20
30	0	0	0.6	0.6	17.20	18.20	28.20	28.20
31	0	0	0.6	0.6	17.80	18.80	28.20	28.20
32	1	0	1	0	18.80	18.80	28.20	28.20
33	0	0	0.6	0.6	19.40	19.40	28.20	28.20
34	0	0	0.6	0.6	20.00	20.00	28.20	28.20
35	0	0	0.6	0.6	20.60	20.60	28.20	28.20
36	0	0	0.6	0.6	21.20	21.20	28.20	28.20
37	0	1	0	1	21.20	22.20	28.20	28.20
38	1	0	1	0	22.20	22.20	28.20	28.20
39	0	1	0	1	22.20	23.20	28.20	28.20
40	1	0	1	0	23.20	23.20	28.20	28.20
41	0	1	0	1	23.20	24.20	28.20	28.20
42	1	0	1	0	24.20	24.20	28.20	28.20
43	0	1	0	1	24.20	25.20	28.20	28.20
44	1	0	1	0	25.20	25.20	28.20	28.20
45	0	1	0	1	25.20	26.20	28.20	28.20
46	1	0	1	0	26.20	26.20	28.20	28.20
47	0	1	0	1	26.20	27.20	28.20	28.20
48	1	0	1	0	27.20	27.20	28.20	28.20
49	0	1	0	1	27.20	28.20	28.20	28.20
50	1	0	1	0	28.20	28.20	28.20	28.20
